RESERVOIR node 9 KROKNESVATN
reservoir_init_fr= 0.66000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2023 1 22 0 2.5200 151.8000 9999999.0000 9.5200 234.1786 433.3834 1.0783 0.0000 7.8400 0.0000 3.9167 0.0000 11.7567 
2023 1 23 0 2.6500 197.7300 9999999.0000 9.5200 234.2136 433.3842 1.0785 0.0000 7.8400 0.0000 3.9255 0.0000 11.7655 
2023 1 24 0 2.4800 184.5400 9999999.0000 9.5200 234.2334 433.3847 1.0786 0.0000 7.8400 0.0000 3.9305 0.0000 11.7705 
2023 1 25 0 2.6300 137.5700 9999999.0000 9.5200 234.2655 433.3855 1.0788 0.0000 7.8400 0.0000 3.9385 0.0000 11.7785 
2023 1 26 0 3.1700 132.3800 9999999.0000 9.5200 234.3426 433.3874 1.0792 0.0000 7.8400 0.0000 3.9579 0.0000 11.7979 
2023 1 27 0 2.9800 154.0500 9999999.0000 6.1286 234.4218 433.3893 1.0795 0.0000 4.2140 0.0000 3.9778 0.0000 8.1918 
2023 1 28 0 2.7600 116.8100 9999999.0000 1.2622 234.4255 433.3894 1.0796 0.0000 0.0000 0.0000 3.9787 0.0000 3.9787 
2023 1 29 0 2.5400 102.3700 9999999.0000 0.1032 234.3126 433.3867 1.0790 0.0000 0.0000 0.0000 3.9504 0.0000 3.9504 
2023 1 30 0 2.8600 90.0000 9999999.0000 0.0030 234.2207 433.3844 1.0785 0.0000 0.0000 0.0000 3.9273 0.0000 3.9273 
2023 1 31 0 2.6800 105.1200 9999999.0000 0.0000 234.1152 433.3818 1.0780 0.0000 0.0000 0.0000 3.9008 0.0000 3.9008 
2023 2 1 0 2.4300 103.8300 9999999.0000 0.0000 233.9908 433.3787 1.0774 0.0000 0.0000 0.0000 3.8696 0.0000 3.8696 
2023 2 2 0 2.9800 145.2800 9999999.0000 0.0000 233.9156 433.3769 1.0770 0.0000 0.0000 0.0000 3.8507 0.0000 3.8507 
2023 2 3 0 2.5900 113.1000 9999999.0000 0.0000 233.8089 433.3743 1.0765 0.0000 0.0000 0.0000 3.8240 0.0000 3.8240 
2023 2 4 0 2.1600 138.8200 9999999.0000 0.0000 233.6682 433.3708 1.0758 0.0000 0.0000 0.0000 3.7887 0.0000 3.7887 
2023 2 5 0 2.0400 122.8300 9999999.0000 0.0000 233.5203 433.3672 1.0750 0.0000 0.0000 0.0000 3.7516 0.0000 3.7516 
2023 2 6 0 1.9100 161.3800 9999999.0000 0.0000 233.3646 433.3634 1.0742 0.0000 0.0000 0.0000 3.7125 0.0000 3.7125 
2023 2 7 0 1.7700 132.4500 9999999.0000 0.0000 233.2003 433.3593 1.0734 0.0000 0.0000 0.0000 3.6713 0.0000 3.6713 
2023 2 8 0 1.7000 120.3300 9999999.0000 0.0000 233.0336 433.3552 1.0726 0.0000 0.0000 0.0000 3.6294 0.0000 3.6294 
2023 2 9 0 2.0100 98.3400 9999999.0000 0.0000 232.8967 433.3519 1.0719 0.0000 0.0000 0.0000 3.5951 0.0000 3.5951 
2023 2 10 0 2.1700 97.5400 9999999.0000 0.0000 232.7762 433.3489 1.0713 0.0000 0.0000 0.0000 3.5648 0.0000 3.5648 
